Datum,Last Transaction,Maximum,Minimum,Average,Change,Amount,Total
09.2.2015,"485,00","485,00","485,00","485,00","0,00",0.0,0
06.2.2015,"485,00","485,00","485,00","485,00","0,00",0.0,0
05.2.2015,"485,00","485,00","485,00","485,00","0,00",0.0,0
04.2.2015,"485,00","485,00","485,00","485,00","0,00",0.0,0
03.2.2015,"485,00","485,00","485,00","485,00","0,00",0.0,0
02.2.2015,"485,00","485,00","485,00","485,00","0,00",0.0,0
30.1.2015,"485,00","485,00","485,00","485,00","13,58",100.0,48.500
29.1.2015,"427,00","427,00","427,00","427,00","0,00",0.0,0
28.1.2015,"427,00","427,00","427,00","427,00","6,75",13.0,5.551
27.1.2015,"400,00","400,00","400,00","400,00","0,00",0.0,0
26.1.2015,"400,00","400,00","400,00","400,00","13,31",110.0,44.000
23.1.2015,"353,00","353,00","353,00","353,00","0,00",0.0,0
22.1.2015,"353,00","353,00","353,00","353,00","0,00",0.0,0
21.1.2015,"353,00","353,00","353,00","353,00","0,00",0.0,0
20.1.2015,"353,00","353,00","353,00","353,00","0,00",0.0,0
16.1.2015,"353,00","353,00","353,00","353,00","0,00",0.0,0
15.1.2015,"353,00","353,00","353,00","353,00","0,00",0.0,0
14.1.2015,"353,00","353,00","353,00","353,00","0,00",0.0,0
13.1.2015,"353,00","353,00","353,00","353,00","0,00",0.0,0
12.1.2015,"353,00","353,00","353,00","353,00","0,00",0.0,0
09.1.2015,"353,00","353,00","353,00","353,00","0,00",0.0,0
08.1.2015,"353,00","353,00","353,00","353,00","0,00",0.0,0
05.1.2015,"353,00","353,00","353,00","353,00","0,00",0.0,0
02.1.2015,"353,00","353,00","353,00","353,00","0,00",0.0,0
30.12.2014,"353,00","353,00","353,00","353,00","0,00",0.0,0
30.12.2014,"353,00","353,00","353,00","353,00","0,00",0.0,0
29.12.2014,"353,00","353,00","353,00","353,00","0,00",0.0,0
26.12.2014,"353,00","353,00","353,00","353,00","0,00",0.0,0
25.12.2014,"353,00","353,00","353,00","353,00","0,00",0.0,0
24.12.2014,"353,00","353,00","353,00","353,00","0,00",0.0,0
23.12.2014,"353,00","353,00","353,00","353,00","0,00",0.0,0
22.12.2014,"353,00","353,00","353,00","353,00","0,00",0.0,0
19.12.2014,"353,00","353,00","353,00","353,00","0,00",0.0,0
18.12.2014,"353,00","353,00","353,00","353,00","0,00",0.0,0
17.12.2014,"353,00","353,00","353,00","353,00","0,00",0.0,0
16.12.2014,"353,00","353,00","353,00","353,00","0,00",0.0,0
15.12.2014,"353,00","353,00","353,00","353,00","0,00",0.0,0
12.12.2014,"353,00","353,00","353,00","353,00","0,00",0.0,0
11.12.2014,"353,00","353,00","353,00","353,00","0,00",0.0,0
10.12.2014,"353,00","353,00","353,00","353,00","0,00",0.0,0
09.12.2014,"353,00","353,00","353,00","353,00","0,00",0.0,0
05.12.2014,"353,00","353,00","353,00","353,00","0,00",0.0,0
04.12.2014,"353,00","353,00","353,00","353,00","0,00",0.0,0
02.12.2014,"353,00","353,00","353,00","353,00","0,00",0.0,0
01.12.2014,"353,00","353,00","353,00","353,00","0,00",0.0,0
28.11.2014,"353,00","353,00","353,00","353,00","0,00",0.0,0
27.11.2014,"353,00","353,00","353,00","353,00","0,00",0.0,0
26.11.2014,"353,00","353,00","353,00","353,00","0,00",0.0,0
25.11.2014,"353,00","353,00","353,00","353,00","0,00",0.0,0
24.11.2014,"353,00","353,00","353,00","353,00","0,00",0.0,0
21.11.2014,"353,00","353,00","353,00","353,00","0,00",0.0,0
20.11.2014,"353,00","353,00","353,00","353,00","0,00",0.0,0
19.11.2014,"353,00","353,00","353,00","353,00","0,00",0.0,0
18.11.2014,"353,00","353,00","353,00","353,00","0,00",0.0,0
17.11.2014,"353,00","353,00","353,00","353,00","0,00",0.0,0
14.11.2014,"353,00","353,00","353,00","353,00","0,00",0.0,0
13.11.2014,"353,00","353,00","353,00","353,00","0,00",0.0,0
12.11.2014,"353,00","353,00","353,00","353,00","0,00",0.0,0
11.11.2014,"353,00","353,00","353,00","353,00","0,00",0.0,0
10.11.2014,"353,00","353,00","353,00","353,00","0,00",0.0,0
07.11.2014,"353,00","353,00","353,00","353,00","0,00",0.0,0
06.11.2014,"353,00","353,00","353,00","353,00","0,00",0.0,0
05.11.2014,"353,00","353,00","353,00","353,00","0,00",0.0,0
04.11.2014,"353,00","353,00","353,00","353,00","-35,82",145.0,51.185
03.11.2014,"550,00","550,00","550,00","550,00","0,00",0.0,0
31.10.2014,"550,00","550,00","550,00","550,00","0,00",0.0,0
30.10.2014,"550,00","550,00","550,00","550,00","0,00",0.0,0
29.10.2014,"550,00","550,00","550,00","550,00","76,28",320.0,176.000
28.10.2014,"312,00","312,00","312,00","312,00","0,00",0.0,0
27.10.2014,"312,00","312,00","312,00","312,00","0,00",0.0,0
24.10.2014,"312,00","312,00","312,00","312,00","0,00",0.0,0
22.10.2014,"312,00","312,00","312,00","312,00","0,00",0.0,0
21.10.2014,"312,00","312,00","312,00","312,00","0,00",0.0,0
20.10.2014,"312,00","312,00","312,00","312,00","0,00",0.0,0
17.10.2014,"312,00","312,00","312,00","312,00","0,00",0.0,0
16.10.2014,"312,00","312,00","312,00","312,00","0,00",0.0,0
15.10.2014,"312,00","312,00","312,00","312,00","0,00",0.0,0
14.10.2014,"312,00","312,00","312,00","312,00","0,00",0.0,0
13.10.2014,"312,00","312,00","312,00","312,00","0,00",0.0,0
10.10.2014,"312,00","312,00","312,00","312,00","4,00",40.0,12.480
09.10.2014,"300,00","300,00","300,00","300,00","2,74",50.0,15.000
08.10.2014,"292,00","292,00","292,00","292,00","0,00",0.0,0
07.10.2014,"292,00","292,00","292,00","292,00","0,00",0.0,0
06.10.2014,"292,00","292,00","292,00","292,00","0,00",0.0,0
03.10.2014,"292,00","292,00","292,00","292,00","0,00",0.0,0
02.10.2014,"292,00","292,00","292,00","292,00","0,00",0.0,0
01.10.2014,"292,00","292,00","292,00","292,00","-2,67",21.0,6.132
30.9.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
29.9.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
26.9.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
25.9.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
24.9.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
23.9.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
22.9.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
19.9.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
18.9.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
17.9.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
16.9.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
15.9.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
12.9.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
11.9.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
10.9.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
09.9.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
05.9.2014,"300,00","300,00","300,00","300,00","0,00",994.0,298.200
04.9.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
03.9.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
02.9.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
01.9.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
29.8.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
27.8.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
26.8.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
25.8.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
22.8.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
21.8.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
20.8.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
19.8.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
18.8.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
15.8.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
14.8.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
13.8.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
12.8.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
11.8.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
08.8.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
07.8.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
06.8.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
05.8.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
04.8.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
01.8.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
31.7.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
30.7.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
29.7.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
25.7.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
24.7.2014,"300,00","300,00","300,00","300,00","20,00",500.0,150.000
23.7.2014,"250,00","250,00","250,00","250,00","0,00",0.0,0
22.7.2014,"250,00","250,00","250,00","250,00","0,00",0.0,0
21.7.2014,"250,00","250,00","250,00","250,00","0,00",0.0,0
18.7.2014,"250,00","250,00","250,00","250,00","0,00",0.0,0
17.7.2014,"250,00","250,00","250,00","250,00","0,00",0.0,0
16.7.2014,"250,00","250,00","250,00","250,00","0,00",0.0,0
15.7.2014,"250,00","250,00","250,00","250,00","0,00",0.0,0
14.7.2014,"250,00","250,00","250,00","250,00","0,00",0.0,0
11.7.2014,"250,00","250,00","250,00","250,00","0,00",0.0,0
10.7.2014,"250,00","250,00","250,00","250,00","0,00",0.0,0
09.7.2014,"250,00","250,00","250,00","250,00","0,00",0.0,0
08.7.2014,"250,00","250,00","250,00","250,00","0,00",0.0,0
07.7.2014,"250,00","250,00","250,00","250,00","0,00",0.0,0
04.7.2014,"250,00","250,00","250,00","250,00","0,00",0.0,0
03.7.2014,"250,00","250,00","250,00","250,00","0,00",0.0,0
02.7.2014,"250,00","250,00","250,00","250,00","0,00",0.0,0
01.7.2014,"250,00","250,00","250,00","250,00","0,00",0.0,0
30.6.2014,"250,00","250,00","250,00","250,00","0,00",0.0,0
27.6.2014,"250,00","250,00","250,00","250,00","0,00",0.0,0
26.6.2014,"250,00","250,00","250,00","250,00","0,00",0.0,0
25.6.2014,"250,00","250,00","250,00","250,00","0,00",0.0,0
24.6.2014,"250,00","250,00","250,00","250,00","0,00",0.0,0
23.6.2014,"250,00","250,00","250,00","250,00","0,00",0.0,0
20.6.2014,"250,00","250,00","250,00","250,00","0,00",0.0,0
19.6.2014,"250,00","250,00","250,00","250,00","0,00",0.0,0
18.6.2014,"250,00","250,00","250,00","250,00","0,00",0.0,0
17.6.2014,"250,00","250,00","250,00","250,00","0,00",0.0,0
16.6.2014,"250,00","250,00","250,00","250,00","0,00",0.0,0
13.6.2014,"250,00","250,00","250,00","250,00","0,00",0.0,0
12.6.2014,"250,00","250,00","250,00","250,00","0,00",50.0,12.500
11.6.2014,"250,00","250,00","250,00","250,00","0,00",0.0,0
10.6.2014,"250,00","250,00","250,00","250,00","0,00",0.0,0
09.6.2014,"250,00","250,00","250,00","250,00","0,00",0.0,0
05.6.2014,"250,00","250,00","250,00","250,00","0,00",0.0,0
04.6.2014,"250,00","250,00","250,00","250,00","-2,72",40.0,10.000
03.6.2014,"257,00","257,00","257,00","257,00","0,00",0.0,0
02.6.2014,"257,00","257,00","257,00","257,00","0,00",0.0,0
30.5.2014,"257,00","257,00","257,00","257,00","0,00",0.0,0
29.5.2014,"257,00","257,00","257,00","257,00","0,00",0.0,0
28.5.2014,"257,00","257,00","257,00","257,00","0,00",0.0,0
27.5.2014,"257,00","257,00","257,00","257,00","-0,39",20.0,5.140
26.5.2014,"258,00","258,00","258,00","258,00","0,00",0.0,0
23.5.2014,"258,00","258,00","258,00","258,00","7,05",40.0,10.320
22.5.2014,"241,00","241,00","241,00","241,00","0,00",0.0,0
21.5.2014,"241,00","241,00","241,00","241,00","-19,67",35.0,8.435
20.5.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
19.5.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
16.5.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
15.5.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
14.5.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
13.5.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
12.5.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
09.5.2014,"300,00","300,00","300,00","300,00","0,00",273.0,81.900
08.5.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
07.5.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
06.5.2014,"300,00","300,00","300,00","300,00","3,09",27.0,8.100
05.5.2014,"291,00","291,00","291,00","291,00","0,00",0.0,0
02.5.2014,"291,00","291,00","291,00","291,00","0,00",0.0,0
30.4.2014,"291,00","291,00","291,00","291,00","0,00",23.0,6.693
29.4.2014,"291,00","291,00","291,00","291,00","-0,34",200.0,58.200
28.4.2014,"292,00","292,00","292,00","292,00","0,00",0.0,0
25.4.2014,"292,00","292,00","292,00","292,00","0,00",0.0,0
24.4.2014,"292,00","292,00","292,00","292,00","0,34",200.0,58.400
23.4.2014,"291,00","291,00","291,00","291,00","-3,00",100.0,29.100
22.4.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
17.4.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
16.4.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
15.4.2014,"300,00","300,00","300,00","300,00","-0,99",100.0,30.000
14.4.2014,"303,00","303,00","303,00","303,00","0,00",0.0,0
11.4.2014,"303,00","303,00","303,00","303,00","0,00",27.0,8.181
10.4.2014,"303,00","303,00","303,00","303,00","0,00",0.0,0
09.4.2014,"303,00","303,00","303,00","303,00","0,00",0.0,0
08.4.2014,"303,00","303,00","303,00","303,00","0,00",100.0,30.300
07.4.2014,"303,00","303,00","303,00","303,00","-2,88",40.0,12.120
04.4.2014,"312,00","312,00","312,00","312,00","0,00",0.0,0
03.4.2014,"312,00","312,00","312,00","312,00","0,00",0.0,0
02.4.2014,"312,00","312,00","312,00","312,00","0,00",0.0,0
01.4.2014,"312,00","312,00","312,00","312,00","0,00",0.0,0
31.3.2014,"312,00","312,00","312,00","312,00","0,00",0.0,0
28.3.2014,"312,00","312,00","312,00","312,00","0,00",0.0,0
27.3.2014,"312,00","312,00","312,00","312,00","0,00",0.0,0
26.3.2014,"312,00","312,00","312,00","312,00","-4,88",65.0,20.280
25.3.2014,"328,00","328,00","328,00","328,00","-2,96",5.0,1.640
24.3.2014,"338,00","338,00","338,00","338,00","0,00",0.0,0
21.3.2014,"338,00","338,00","338,00","338,00","0,00",0.0,0
20.3.2014,"338,00","338,00","338,00","338,00","0,00",0.0,0
19.3.2014,"338,00","338,00","338,00","338,00","0,00",0.0,0
18.3.2014,"338,00","338,00","338,00","338,00","0,00",0.0,0
17.3.2014,"338,00","338,00","338,00","338,00","0,00",0.0,0
14.3.2014,"338,00","338,00","338,00","338,00","0,00",0.0,0
13.3.2014,"338,00","338,00","338,00","338,00","-3,43",100.0,33.800
12.3.2014,"350,00","350,00","350,00","350,00","0,00",51.0,17.850
11.3.2014,"350,00","350,00","350,00","350,00","0,00",0.0,0
10.3.2014,"350,00","350,00","350,00","350,00","0,00",20.0,7.000
07.3.2014,"350,00","350,00","350,00","350,00","0,00",0.0,0
06.3.2014,"350,00","350,00","350,00","350,00","0,00",0.0,0
05.3.2014,"350,00","350,00","350,00","350,00","0,00",65.0,22.750
04.3.2014,"350,00","350,00","350,00","350,00","0,00",20.0,7.000
03.3.2014,"350,00","350,00","350,00","350,00","0,00",0.0,0
28.2.2014,"350,00","350,00","350,00","350,00","0,00",0.0,0
27.2.2014,"350,00","350,00","350,00","350,00","0,00",0.0,0
26.2.2014,"350,00","350,00","350,00","350,00","0,00",0.0,0
25.2.2014,"350,00","350,00","350,00","350,00","0,00",0.0,0
24.2.2014,"350,00","350,00","350,00","350,00","-0,28",215.0,75.250
21.2.2014,"351,00","351,00","351,00","351,00","12,50",50.0,17.550
20.2.2014,"312,00","312,00","312,00","312,00","0,00",0.0,0
19.2.2014,"312,00","312,00","312,00","312,00","0,00",0.0,0
18.2.2014,"312,00","312,00","312,00","312,00","3,65",318.0,99.216
17.2.2014,"301,00","301,00","301,00","301,00","0,00",0.0,0
14.2.2014,"301,00","301,00","301,00","301,00","0,00",0.0,0
13.2.2014,"301,00","301,00","301,00","301,00","0,00",0.0,0
12.2.2014,"301,00","301,00","301,00","301,00","0,33",237.0,71.337
11.2.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
10.2.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
07.2.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
06.2.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
05.2.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
04.2.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
03.2.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
31.1.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
30.1.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
29.1.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
28.1.2014,"300,00","300,00","300,00","300,00","0,00",529.0,158.700
27.1.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
24.1.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
23.1.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
22.1.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
21.1.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
20.1.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
17.1.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
16.1.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
15.1.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
14.1.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
13.1.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
10.1.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
09.1.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
08.1.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
03.1.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
02.1.2014,"300,00","300,00","300,00","300,00","0,00",0.0,0
30.12.2013,"300,00","300,00","300,00","300,00","0,00",0.0,0
